PK,NOMBRE,URIname,DESCRIPCION-ENTIDAD,HORARIO,Horario,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,LOCALIDAD,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,TYPE
2124,Real Academia de Ciencias Morales y Políticas,Real Academia de Ciencias Morales y Politicas,,No hours available.,No hours available.,"Metro: Sol (líneas 1, 2, 3), Ópera (líneas 2, 5)  Bus: 3, 31, 50, 65  Renfe: Sol  BICIMAD: Estación 9 (Plaza San Miguel, 9)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f35bff632081c010VgnVCM1000000b205a0aRCRD,DE LA VILLA,PLAZA,2,MADRID,28005,PALACIO,CENTRO,40.41515473,-3.710223775,915 481 330 / 917 581 505 (Biblioteca),,secretaria@racmyp.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2128,Real Academia de Jurisprudencia y Legislación,Real Academia de Jurisprudencia y Legislacion,,De  lunes a jueves   9:30 a 14 y de 17 a 20 horas. Viernes de 9:30 a 14 horas.,de lunes a jueves de 9:30 a 14 y de 17 a 20 horas,"Metro: Banco de Espańa (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 46, 51, 52, 53, 74, 146, 150, M2  BICIMAD: Estación 29 (calle Marqués de Cubas, 25)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=866bff632081c010VgnVCM1000000b205a0aRCRD,MARQUÉS DE CUBAS,CALLE,13,MADRID,28014,CORTES,CENTRO,40.41749648,-3.695502754,915 222 069,915 234  021,secretaria@rajyl.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2127,Real Academia de la Historia,Real Academia de la Historia,,De 8:30 a 15:30 horas.,de 8:30 a 15:30 horas,"Metro: Antón Martín (línea 1)  Bus: M1, 6, 26, 32  BICIMAD: Estación 41 (calle Atocha, 54)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=197bff632081c010VgnVCM1000000b205a0aRCRD,DE LEÓN,CALLE,21,MADRID,28014,CORTES,CENTRO,40.41346631,-3.699008959,914 290 611 ,913 694 636,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2126,Real Academia Nacional de Farmacia,Real Academia Nacional de Farmacia,,De lunes a jueves (no festivos) de 9:30 a 14:30 y de 15:30 a 21:30 horas.,de lunes a jueves de 9:30 a 14:30 y de 15:30 a 21:30 horas,"Metro: Chueca (línea 5), Tribunal (líneas 1 y 10)  Bus: 3  BICIMAD: Estación 6 (calle Hortaleza, 63)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e9bff632081c010VgnVCM1000000b205a0aRCRD,FARMACIA,CALLE,9,MADRID,28004,JUSTICIA,CENTRO,40.42396663,-3.699707057,915 310 307  / 915 223 147,915 310 306,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3359,Real Basílica San Francisco el Grande,Real Basilica San Francisco el Grande,"Conjunto conventual que sustituyó al monasterio franciscano medieval, construido por Francisco de las Cabezas entre 1761 y 1768, que fue relevado por Antonio Polo y que concluye Francisco Sabatini en 1784 donde se exponen colecciones de pinturas de los siglos  XVII  al  XIX.","Museo:     De martes a viernes de 10:30 a 12:30 y de 16 a 18 horas  Sábados de 10:30 a 12:30 y de 16 a 18 horas (si no se ofician actos religiosos).  Julio, agosto y septiembre: de martes a domingo de 10:30 a 12:30 y de 17 a 19 horas.",de martes a viernes de 10:30 a 12:30 y de 16 a 18 horas,"Metro: La Latina (línea 5) , Puerta de Toledo (línea 5)  Bus:  3, 17, 18, 23, 31, 35, 36, 41, 50, 60, 65, 148, 749, C1, C2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8d0713fb71c010VgnVCM1000000b205a0aRCRD,SAN BUENAVENTURA,CALLE,1,MADRID,28005,PALACIO,CENTRO,40.41084005,-3.714503846,913 653 800 ,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
6070,Real Colegio Santa Isabel - La Asunción,Real Colegio Santa Isabel - La Asuncion,,No hours available.,No hours available.,"Metro: Atocha , Antón Martín   Bus: 6 , 19 , 26 , 27 , 32 , 34 , 37 , 41 , 45 , 119 , C   Renfe: Atocha",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b2b9f3216571c010VgnVCM1000000b205a0aRCRD,SANTA ISABEL,CALLE,46,MADRID,28012,EMBAJADORES,CENTRO,40.40962512,-3.696576714,915 273 183 - 915 273 181,915 289 845,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2087,Real Fábrica de Tapices,Real Fabrica de Tapices,,"De lunes a viernes de 10 a 14 horas. Todo visitas guiadas (La última visita comienza a las 13 horas), es conveniente reservar por teléfono o por email.  Cerrado: sábados, domingos, festivos, Semana Santa y agosto.",lunes a viernes de 10 a 14 horas,"Metro: Menéndez Pelayo (línea 1)  Bus: 10, 14, 26, 32, C",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53cbff632081c010VgnVCM1000000b205a0aRCRD,FUENTERRABIA,CALLE,2,MADRID,28014,PACIFICO,RETIRO,40.40608733,-3.68251597,914 340 550,,informacion@realfabricadetapices.com,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
6113673,Real Jardín Botánico,Real Jardin Botanico,"Centro de investigación del  CSIC  que alberga cuatro terrazas con plantas de América, Europa y el Pacífico, así como una colección de bonsáis.","El Jardín está abierto al público todos los días del ańo, excepto los días de Navidad y Ańo Nuevo.   Enero y febrero: de 10 a 18 horas  Marzo: de 10 a 19 horas  Abril: de 10 a 20 horas  De mayo a agosto de 10 a 21 horas  Septiembre: de 10 a 20 horas  Octubre: de 10 a 19 horas  Noviembre y diciembre: de 10 a 18 horas",todos los dias de 10 a 18 horas,"Metro: Atocha (línea 1)  Bus: 10, 14, 19, 24, 26, 27, 32, 34, 45, 57, 140, Circular  RENFE: Atocha",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9234477786b0310VgnVCM2000000c205a0aRCRD,MURILLO,PLAZA,2,MADRID,28014,LOS JERONIMOS,RETIRO,40.41238215,-3.692032098,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3349,Real Monasterio de la Encarnación,Real Monasterio de la Encarnacion,"Edificio construído por Juan Gómez de Mora de 1611 a 1616 como monasterio anejo al Alcázar Real, modelo de lo que se ha dado en llamar barroco madrileńo. Cuenta con la reliquia de San Pantaleón.",De martes a sábado: de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos: de 10 a 15 horas. Tardes cerrado  Cierre taquillas y acceso 45 minutos antes  Cerrado todos los lunes del ańo,de martes a sábado de 10 a 14 horas y de 16 a 18:30 horas ,"Metro:  Ópera (líneas 2, 5 y Ramal Ópera Príncipe Pío), Plaza de Espańa (líneas 3, 10)  Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 147, 148, C1, C2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72ad0713fb71c010VgnVCM1000000b205a0aRCRD,ENCARNACION,PLAZA,1,MADRID,28013,PALACIO,CENTRO,40.41967801,-3.711567963,914 548 700 (Información general),,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
4707297,Real Monasterio de Santa Isabel,Real Monasterio de Santa Isabel,"El Real Monasterio de Santa Isabel está situado en Madrid, dentro de la ciudad histórica, en una gran manzana, próxima a Atocha.  Santa Isabel agrupa dos fundaciones, un colegio de nińas, establecido por Felipe  II , y un convento de clausura de monjas agustinas recoletas, fundado por la esposa de Felipe  III , dońa Margarita de Austria.  La arquitectura de la iglesia se debe a Gómez de Mora, de mediados del siglo  XVIII . En la clausura se conservan numerosas obras pictóricas de los siglos  XVII  y  XVIII .",El acceso al templo sólo es posible en horario de culto.,No hours available.,"Metro: Atocha (línea 1)  Bus: 6, 19, 26, 27, 32, 34, 45, 59, 85, 86, C1, E1  Renfe: Atocha",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545b544a249c6110VgnVCM1000000b205a0aRCRD,SANTA ISABEL,CALLE,48,MADRID,28012,EMBAJADORES,CENTRO,40.41213027,-3.699454794,914 548 700 (Información general),,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3360,Real Oratorio del Caballero de Gracia,Real Oratorio del Caballero de Gracia,Construído por Juan de Villanueva entre 1786 y 1795 de planta basilical y en un sentir muy cercano al de las iglesias venecianas de Palladio. La fachada es de Custodio Moreno.  Entre 1976 y 1981 el arquitecto Fernando Chueca Goitia emprendió un proyecto de restauración  con polémicos resultados. Los trabajos se interrumpieron durante largos ańos; convocándose finalmente un concurso de arquitectura que fue ganado en 1987 por Javier Feduchi Benlliure.,No hours available.,No hours available.,"Metro: Sevilla (línea 2)  Bus: 3, 46, M2, 1, 2, 74, 146",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef153d232e91f010VgnVCM1000000b205a0aRCRD,CABALLERO DE GRACIA,CALLE,5,MADRID,28013,SOL,CENTRO,40.41953676,-3.700769178,915 326 937 ,,info@caballerodegracia.org / info.caballerodegracia@archimadrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2135,Sala de Exposiciones Canal de Isabel II,Sala de Exposiciones Canal de Isabel II,"Singular espacio expositivo ubicado en un antiguo depósito de agua, construido entre 1907 y 1911 por el ingeniero Diego Martín Montalvo y el arquitecto Ramón de Aguinaga, de estilo ecléctico con una estructura exterior de ladrillo en planta circular, restaurado y acondicionado como sala de exposiciones en 1986 por los arquitectos Javier Alau y Antonio Lopera.  Las exposiciones temporales que se realizan en este espacio están destinadas exclusivamente a la creación fotográfica y audiovisual contemporánea. La sala acoge tanto a artistas clásicos internacionales como a representantes de la joven fotografía espańola e internacional y se ha consolidado como un espacio emblemático en la difusión de las últimas tendencias.","De martes a sábados de 11 a 20:30 horas. Domingos y festivos de 11 a 14 horas.   Cerrado: lunes, 24, 25 y 31 de diciembre; 1 y 6 de enero; 1 de mayo. Horario especial: jueves Santo, viernes Santo; 2 y 15 de mayo de 11 a 20:30 horas.   Consultar horario específico de cada exposición.",martes a sábados de 11 a 20:30 horas,"Metro: Ríos Rosas (línea 1), Alonso Cano (línea 7)  Bus: 3, 5, 12, 37, 45, 149",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ea629ea9281c010VgnVCM1000000b205a0aRCRD,SANTA ENGRACIA,CALLE,125,MADRID,28003,RIOS ROSAS,CHAMBERI,40.43917634,-3.700784412,915 451 000 (ext. 2505),917 208 280,museosexposiciones@madrid.org,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
21,Senado,Senado,,"Oficina de información:  De lunes a jueves, de 9 a 14.30 horas y los viernes, de 9.30 a 14 horas.",lunes a jueves de 9 a 14.30 horas,"Metro: Plaza Espańa (líneas 3, 10)  Bus: 25, 39, 46, 68, 69, 74, 75, 138, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c86f29ea9281c010VgnVCM1000000b205a0aRCRD,BAILEN,CALLE,3,MADRID,28013,PALACIO,CENTRO,40.42145566,-3.712565079,900 103 038 / 915 381 852 / 915 381 853 / 915 381 854 / 915 381 518,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20592,Sociedad General de Autores y Editores (SGAE),Sociedad General de Autores y Editores,"La SGAE, Sociedad General de Autores y Editores, es una entidad privada dedicada a la  defensa y gestión colectiva de los derechos de propiedad intelectual  de sus más de 106.000 socios. Su misión fundamental es la protección y reparto de la remuneración de los socios por la utilización de sus obras (reproducción, distribución, comunicación pública, transformación y copia privada) y la gestión de licencias entre los clientes para su uso.",No hours available.,No hours available.,"Metro: Alonso Martínez (líneas 4, 5, 10), Tribunal (líneas 1, 10)  Bus: 3, 37,",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b9332df1d51c010VgnVCM2000000c205a0aRCRD,FERNANDO VI,CALLE,4,MADRID,28004,JUSTICIA,CENTRO,40.4254443,-3.696692731,"913 499 550 / 00          
",913 499 537,sociosmadrid@sgae.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20605,Templo de Debod,Templo de Debod,"Templo egipcio dedicado a Amón de Debod y a Isis, construido entre 185  a. de C.  y el siglo  I  de la Era. Fue donado por Egipto a Espańa en 1968, en agradecimiento por la ayuda en el salvamento de los templos de Abu Simbel.","De martes a domingos y festivos: de 10 a 20 horas.   Cerrado los lunes y los días 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   Último pase de visita 15 minutos antes del cierre.  Este horario y la apertura de salas pueden sufrir modificaciones, por favor, confírmelo en el teléfono de información del museo.",de martes a domingos y festivos de 10 a 20 horas,"Metro:  Plaza de Espańa (líneas 3 y 10) y Ventura Rodríguez (línea 3)   Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 148, C1 y C2   Renfe:  Príncipe Pío    Bus turístico:  Ruta 1. PARADA 10 - Templo de Debod   Otras formas de acceso:    Aparcamiento de coches: dentro del Área de Estacionamiento Regulado de la ciudad de Madrid.   BiciMAD (Servicio público de bicicletas de la ciudad de Madrid): Estación en calle Evaristo San Miguel s/n. (entre P&ordm;.  Pintor Rosales y calle Ferraz)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13b432df1d51c010VgnVCM2000000c205a0aRCRD,FERRAZ,CALLE,1,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,40.42425097,-3.716531856,913 667 415 (Museo de San Isidro / Templo de Debod),,templodebod@madrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
1634,Tribunal de Cuentas,Tribunal de Cuentas,"Supremo órgano fiscalizador de las cuentas y de la gestión económica del Estado, así como del Sector Público, sin perjuicio de su propia jurisdicción.",No hours available.,No hours available.,"Metro: Manuel Becerra (líneas 2 y 6)  Bus: 1, 12, 38, 43, 48, 56, 74, 110, 210, C1, C2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ca01e79ee71c010VgnVCM1000000b205a0aRCRD,JOSE ORTEGA Y GASSET,CALLE,100,MADRID,28006,LISTA,SALAMANCA,40.4295249,-3.670881136,"914 478 701           
",,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
541,Tribunal Supremo,Tribunal Supremo,,No hours available.,No hours available.,"Metro: Colón (línea 4)  Bus: 5, 14, 21 , 27, 37, 45, 53, 150   Cercanías: Recoletos  BICIMAD:   Estación 10 (calle Marqués de la Ensenada, 16)  Estación 26 (Plaza Salesas, 7)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eafde3914381c010VgnVCM1000000b205a0aRCRD,VILLA DE PARIS,PLAZA,0,MADRID,28004,JUSTICIA,CENTRO,40.42474976,-3.693300072,"913 971 245 / 913 973 230 / 913 971 004
     
 ",,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
